"id","type","original_language","post_date","published","updated_date","location_name","address1","address2","city","province","postal_code","country","tags","featured","hidden","files","links","photos","videos","audio","latitude","longitude","reviewed_by","reviewed_at","verified","orginal_entry_id","friendly_id","recruitment_method","level_polarization","typical_purposes","facetoface_online_or_both","method_types","public_spectrum","open_limited","number_of_participants","scope_of_influence","participants_interactions","decision_methods","if_voting","facilitators","level_complexity","purpose_method","completeness","collections"
184,"method","en","2010-12-07 00:00:00",True,"2020-03-21 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.conversationcafe.org/,\""\"",\""\"")"",""(http://ncdd.org/rc/wp-content/uploads/2010/06/ConvCafeHostManual.pdf,NCDD,\""Mini-Manual for Conversation Café Hosts (NCDD)\"")"",""(http://www.ala.org/tools/librariestransform/libraries-transforming-communities/conversation-caf%C3%A9,\""\"",\""American Library Association - Conversation Café Tools\"")"",""(https://www.tamarackcommunity.ca/hubfs/Resources/Tools/Conversation%20Cafe%20Tool.pdf,\""Tamarack Institute\"",\""Tamarack Institute - Conversation Café \"")"",""(http://www.liberatingstructures.com/17-conversation-cafe/,\""\"",\""Liberating Structures - Conversation Café \"")"",""(https://www.involve.org.uk/resources/methods/conversation-cafes,\""\"",\""Involve.org - Conversation Café method\"")"",""(https://ethndis.org/edonline/index.php/ethndis/article/view/1191,\""Bettina M. Beech, Keith C. Norris, Roland J. Thorpe, Jr, Elizabeth Heitman, Marino A. Bruce\"",\""Conversation Cafés and Conceptual Framework Formation for Research Training and Mentoring of Underrepresented Faculty at Historically Black Colleges and Universities: Obesity Health Disparities (OHD) PRIDE Program\"")"",""(https://participedia.net/case/6433,\""\"",\""\""\""Virtual Conversation Cafe about COVID-19\""\"" Case entry on Participedia\"")""}","{""(https://s3.amazonaws.com/participedia.prod/9dee1d7d-98cc-41f7-a75a-3f4f23b50c20,https://uwaterloo.ca/grebel/events/global-mennonite-peacebuilding-conference-and-festival/reflective-learning/conversation-cafes,\""University of Waterloo\"",\""Conversation Café on Mennonite Peacebuilding\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"conversation-cafes","","polarized","{}","facetoface","{informal,deliberative,participantled}","","open","{small,medium}","{city/town,neighbourhood}","{informal,storytelling,discussion}","{idea}","{}","yes","moderate","{develop}","complete","{}"
5754,"method","en","2019-04-20 23:17:41.708539",True,"2019-04-20 23:22:36.359782","","","","","","","","{}",False,False,"{}","{""(http://www.fao.org/fao-stories/article/en/c/1115270/,\""\"",\""\"")"",""(https://www.idrc.ca/en/research-in-action/farmer-groups-key-boosting-technology-adoption-kenya,\""\"",\""\"")""}","{""(70e978e9-187c-41fb-9bc6-5326e289dc99_ph_20822_74246.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"kenyan-farmer-groups","","","{}","","{}","","","{}","{}","{}","{}",NULL,NULL,"","{}","partial_citations","{}"
5638,"method","en","2019-02-27 18:18:28.944939",True,"2019-03-11 22:06:01.268074","","","","","","","","{}",False,False,"{}","{""(https://www.forbes.com/2011/03/16/corporate-lattice-ladder-leadership-managing-hierarchy.html#622308c43228,\""\"",\""\"")"",""(https://smallbusiness.chron.com/lattice-organization-work-3846.html,\""\"",\""\"")""}","{""(36380a3e-2b81-4737-ab96-9c7a533dd69b_1.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"lattice-organization","captive_sample","","{}","","{}","","","{}","{}","{}","{}",NULL,NULL,"","{}","stub","{}"
8099,"method","en","2022-03-21 00:00:00",True,"2022-03-21 14:33:09.612029","","","","","","","","{}",False,True,"{}","{""(https://www.navratan.com/blog/health-benefits-of-hessonite,navratan,\""healing properties of the Hessonite \"")""}","{""(https://s3.amazonaws.com/participedia.prod/1ffdcae0-f1e2-4c93-97e6-c6cb6c83702e,\""\"",\""\"",IMG_3692.JPG)""}","{}","{}",NULL,NULL,"",NULL,False,NULL,NULL,"","","{}","online","{experiential,collaborative,informal}","","","{}","{}","{}","{}","{}","","","{}","","{}"
736,"method","en","2012-12-05 10:56:18",True,"2018-07-16 21:59:45.3318","","","","","","","","{}",False,True,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}",NULL,"no","","{}",NULL,"{}"
4352,"method","en","2016-04-30 00:00:00",True,"2021-06-05 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://groupworksdeck.org/what-we-mean-by-pattern,\""Group Works\"",\""Group Works - What we mean by \""\""pattern\""\""\"")"",""(http://library.uniteddiversity.coop/Ecological_Building/A_Pattern_Language.pdf,\""\"",\""A Pattern Language by Christopher Alexander\"")""}","{""(https://s3.amazonaws.com/participedia.prod/2d2ba147-d820-47d0-ae4f-158e1118daeb_pattern-language-ca.jpg,http://tinyurl.com/y5p7w2zo,\""\"",\""Christopher Alexander - A Pattern Language\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"pattern-language","","moderate","{}","facetoface","{collaborative,planning}","","open","{}","{neighbourhood,city/town}","{}","{n/a}","{}","no","","{}","stub","{}"
559,"method","en","2012-04-11 10:04:33",True,"2018-07-16 21:59:27.335","","","","","","","","{}",False,True,"{}","{""(https://cordis.europa.eu/guidance/archive_en.html,\""\"",\""\"")"",""(https://difu.de/sites/difu.de/files/140127_kurzinfo.pdf,\""\"",\""\"")""}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}",NULL,"no","","{}",NULL,"{}"
13337,"method","fr","2024-07-12 13:53:39.871234",False,"2024-07-12 13:53:39.871234","","","","","","","","{}",False,False,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
5419,"method","en","2018-08-29 20:50:15.752985",True,"2018-09-01 22:13:34.067751","","","","","","","","{}",False,False,"{}","{""(http://www.panchayat.gov.in/documents/10198/350801/Sikkim%20PR%20Act%20Chapter%20II.pdf,\""\"",\""\"")""}","{""(a9b5d282-c92a-4784-8b23-8e2fa47e25e7_8056651922_41c57348cc_b.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"gram-sabha","","","{}","","{}","","","{}","{local}","{}","{}",NULL,"yes","","{}",NULL,"{}"
5425,"method","en","2018-09-03 16:20:29.922649",True,"2018-09-03 16:22:34.503477","","","","","","","","{}",False,False,"{}","{""(https://www.everyday-democracy.org/tips/how-recruit-dialogue-participants,\""\"",\""\"")""}","{""(0852ba9b-9251-4517-8cc5-e938af8e1e13_join-us.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"invitations","","","{}","","{}","","","{}","{}","{}","{}",NULL,NULL,"","{}",NULL,"{}"
5646,"method","en","2019-03-05 00:00:00",True,"2019-03-05 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://en.wikipedia.org/wiki/Local_exchange_trading_system,\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/c7eeaf15-c29a-41b9-ab4d-117c8db3b697,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"local-exchange-trading-systems-lets","","","{}","","{}","","","{}","{}","{}","{}","{}","","","{}","stub","{}"
7861,"method","en","2021-12-08 23:56:16.909487",True,"2021-12-08 23:56:16.909487","","","","","","","","{}",False,True,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}",NULL,NULL,"","{}",NULL,NULL
474,"method","en","2012-01-09 23:33:02",True,"2018-07-16 22:01:04.687439","","","","","","","","{}",False,True,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}",NULL,"no","","{}",NULL,"{}"
7012,"method","en","2020-09-24 00:00:00",True,"2020-09-24 00:00:00","","","","","","","","{}",False,True,"{}","{""(https://afterwecollidedfilm.blogspot.com,\""\"",\""CLICK HERE TO WATCH NOW FULL MOVIE\"")""}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","online","{public_meetings}","","","{}","{}","{}","{}","{}","","","{}","","{}"
11942,"method","en","2022-10-20 10:50:52.279643",False,"2022-10-20 10:50:52.279643","","","","","","","","{}",False,True,"{}","{}","{""(https://s3.amazonaws.com/participedia.prod/e4514530-e2bf-4d74-aae7-97dc73592713,\""\"",\""\"",20d2895c-7030-4121-b59d-acb19aed319f.jpg)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","both","{collaborative}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
580,"method","en","2012-04-29 00:00:00",True,"2021-06-27 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.opendemocracy.net/austin-gerassimos-mackell/fumbling-for-change,\""Austin Mackell\"",\""\""\""Fumbling for Change\""\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/556c74b0-5cde-4354-b2d5-7d7ab80a6a72_real-time-voting.jpg,http://tinyurl.com/yxvn2x9g,\""\"",\""Real Time Voting\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"real-time-voting","","","{}","facetoface","{direct}","empower","open","{large,no_limit}","{}","{express}","{voting}","{}","no","","{make}","complete","{}"
5361,"method","en","2018-06-29 08:35:54.371443",True,"2019-05-08 16:28:38.33706","","","","","","","","{}",False,False,"{}","{""(https://www.brown.edu/sheridan/teaching-learning-resources/teaching-resources/classroom-practices/active-learning/interactive,\""\"",\""\"")""}","{""(623ec452-c82b-414c-81c8-62c8c9f66faf_img1924.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"interactive-classroom-activities","","","{}","","{}","","","{}","{}","{}","{}",NULL,"yes","","{}","stub","{}"
6046,"method","en","2019-08-31 00:00:00",True,"2019-08-31 18:59:31.392839","","","","","","","","{}",False,False,"{}","{""(https://www.solucracy.org/,\""\"",\""Solucracy website\"")""}","{""(https://s3.amazonaws.com/participedia.prod/4da01db2-ba23-471e-a985-32e52a6deac1-logo.png,\""\"",Solucracy,logo.png)""}","{""(https://www.youtube.com/watch?v=N68keTXzxGk,Solucracy,\""Summary of the last open space workshop \"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"724501","","not","{}","facetoface","{community,evaluation,collaborative}","not","open_to","{small}","{city/town,neighbourhood,organization}","{discussion,ask}","{opinion,idea,general}","{}","yes","moderate","{develop}","partial_editing","{}"
163,"method","en","2010-06-03 00:00:00",True,"2020-03-23 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://ncdd.org/rc/item/1492,\""\"",\""NCDD - Consensus Conference\"")"",""(https://www.epa.gov/international-cooperation/public-participation-guide-consensus-workshops,\""\"",\""US EPA - Consensus Conferences (Public Participation Guide) \"")"",""(https://www.researchgate.net/publication/238725790_Scenario_workshops_and_consensus_conferences_Towards_more_democratic_decision-making,\""Ida-Elisabeth Andersen and Birgit Jæger\"",\""Journal Article - Scenario workshops and consensus conferences: Towards more democratic decision-making\"")"",""(http://www.ask-force.org/web/Discourse/Nielsen-Democracy-at-its-best-2007.pdf,\""ANNIKA PORSBORG NIELSEN, JESPER LASSEN, and PETER SANDØE\"",\""Journal Article - Democracy at its Best? The Consensus Conference in a Cross-National Perspective\"")"",""(https://www.involve.org.uk/resources/methods/consensus-conference,\""\"",\""Involve - Consensus Conference Method\"")"",""(https://journals.sagepub.com/doi/abs/10.1177/016224399902400402?casa_token=67WMqb-fz5IAAAAA:hreE2Ppnk-CjM1EX6UCFOz13m99w2zw_r2PU72sIHFbZEXakRUJ0wjQsAIy19_1xwnXsu_B3RVXZ,\""David H. Guston\"",\""Journal Article - Evaluating the First U.S. Consensus Conference: The Impact of the Citizens’ Panel on Telecommunications and the Future of Democracy\"")"",""(https://journals.sagepub.com/doi/abs/10.1177/1075547000021004001?casa_token=t4mnor2YVKoAAAAA:OEbluQCOBTx2tgYPEFnZ4cpW3m3sKM52Y7wA5M3y2CAoUhU_47SuVRH2vLKj_bSLoiZ9UcJHqqDg,\""Edna F. Einsiedel and Deborah L. Eastlick \"",\""Journal Article - Consensus Conferences as Deliberative Democracy: A Communications Perspective\"")"",""(https://ieeexplore.ieee.org/document/540447,\""I.S. Mayer ; J.L. Geurts\"",\""Consensus conferences as participatory policy analysis, a methodological contribution to the social management of technology\"")"",""(https://halshs.archives-ouvertes.fr/halshs-00441232/document,\""Brice Laurent\"",\""Replicating participatory devices: the consensus conference confronts nanotechnology\"")""}","{""(https://s3.amazonaws.com/participedia.prod/2668a3c0-5881-40ae-8ffc-489310d004a2,http://nicolenelson.net/consensus-conference-2/,\""Nicole C. Nelson\"",\""Consensus Conferences on AI and the workforce, Fall 2017\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"consensus-conference","random","moderate","{}","facetoface","{deliberative,collaborative,experiential}","inform","limited","{small,medium}","{national,city/town}","{discussion,ask,listenwatch}","{general}","{}","yes","moderate","{develop,make}","partial_citations","{}"
6748,"method","en","2020-07-18 00:00:00",True,"2020-07-28 00:00:00","","","","","","","","{}",False,False,"{""(https://s3.amazonaws.com/participedia.prod/d868dcc2-c19f-4bc7-8ad0-baab5aff7e9a,\""\"",\""Participatory Modelling\"",\""Participedia Modelling method summary.docx\"")"",""(https://s3.amazonaws.com/participedia.prod/dc1ec69e-bcd8-4823-b32e-9298ea6c196a,\""\"",\""Participatory Modelling Community of Practice\"",\""Participedia Modelling method summary\"")""}","{""(https://participatorymodeling.org/,\""Particpatory Modelling Community of Practice\"",\""Participatory Modelling Community of Practice\"")""}","{""(https://s3.amazonaws.com/participedia.prod/fa70a676-4269-40e1-8857-4ed381b3a55e,https://participatorymodeling.org/,\""Participatory Modelling Community of Practice\"",\""Participatory modelling web image.jpg\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"participatory-collaborative-modelling-pm","not","","{}","both","{collaborative,deliberative,research}","","open","{no_limit,small,medium}","{}","{}","{}","{}","","","{}","stub","{}"
4938,"method","en","2017-06-16 00:00:00",True,"2021-05-24 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://barcamp.org/w/page/405512/WhatToExpect,\""\"",\""BarCamp.org - What to Expect\"")"",""(\""http://barcamp.org/w/page/405173/TheRulesOfBarCamp \"",\""\"",\""BarCamp.org - The Rules of BarCamp\"")""}","{""(https://s3.amazonaws.com/participedia.prod/d1c0888d-f002-45d3-9841-576651a5a655_barcamp.jpg,\""https://tinyurl.com/y3a234o3 \"",\""\"",\""Participants in the first BarCamp\"")"",""(https://s3.amazonaws.com/participedia.prod/5d74c787-67ca-4595-94e5-9473045ccc96_barcamp-workshop-keep-50.jpg,\""https://tinyurl.com/y6ny3oxo \"",\""\"",\""Keep50+ EU BarCamp Workshop\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"barcamp","","moderate","{}","both","{collaborative,informal}","","open","{}","{multinational}","{informal,discussion}","{idea}","{}","no","moderate","{}","partial_content","{}"
167,"method","en","2010-06-03 00:00:00",True,"2021-03-17 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.theworldcafe.com/,\""\"",\""World Café website\"")"",""(https://books.google.com.au/books?id=J2h0kxwsLNMC&dq=world+cafe&lr=,\""Juanita Brown, David Isaacs\"",\""The World Café: Shaping Our Futures Through Conversations That Matter\"")"",""(http://www.theworldcafe.com/wp-content/uploads/2015/07/Cafe-To-Go-Revised.pdf,\""\"",\""A Quick Reference Guide for Hosting World Café\"")"",""(https://en.wikipedia.org/wiki/World_caf%C3%A9,\""\"",\""Wikipedia - World Café\"")"",""(https://www.user-participation.eu/planning-the-process/step-5-participatory-methods/planning-the-future-visions-strategies-projects/world-cafe,\""\"",\""User Participation EU - World Café\"")""}","{""(https://s3.amazonaws.com/participedia.prod/663776c2-c676-4765-a452-9ace59386db7,http://www.mspguide.org/tool/world-cafe,\""\"",\""World Café - Multi-stakeholder partnerships\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"the-world-cafe","","polarized","{}","facetoface","{informal}","","limited","{small,medium}","{city/town,neighbourhood}","{informal,storytelling}","{idea}","{}","yes","moderate","{}","complete","{}"
5424,"method","en","2018-09-03 16:17:38.142888",True,"2018-09-03 22:50:47.646354","","","","","","","","{}",False,False,"{}","{""(https://www.mrfcj.org/our-work/how-we-work/,\""\"",\""\"")""}","{""(109c043e-86ad-448f-9a79-2f253bc8dd29_manyfaces.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"mary-robinson-foundation-method","","","{}","","{}","","","{}","{}","{}","{}",NULL,NULL,"","{}",NULL,"{}"
4319,"method","en","2016-02-11 00:00:00",True,"2020-12-04 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.researchgate.net/publication/299735328_Assessing_Nepal's_participatory_planning_at_the_local_level_lessons_for_participatory_governance,\""Thaneshwar Bhusal\"",\""Journal Article - Assessing Nepal's participatory planning at the local level: lessons for participatory governance\"")"",""(http://www.devpolicy.org/participatory-budgeting-local-level-nepal-20170703/,\""Thaneshwar Bhusal\"",\""DevPolicy.org - Participatory budgeting at the local level in Nepal\"")""}","{""(https://s3.amazonaws.com/participedia.prod/b2c46b7f-d78d-425c-93cd-776e8709e181_participatory-budgeting-nepal.jpg,http://tinyurl.com/y6jauz4q,DevPolicyBlog,\""Participatory Budgeting in Nepal\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"nepalese-participatory-planning","appointment","low","{}","facetoface","{planning,community,deliberative}","collaborate","both","{medium}","{local,metropolitan}","{formal,discussion,negotiation}","{dont}","{}","yes","moderate","{make,make_influence}","partial_content","{}"
196,"method","en","2010-09-28 00:00:00",True,"2020-01-16 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://medium.com/organizer-sandbox/liquid-democracy-true-democracy-for-the-21st-century-7c66f5e53b6f,\""Dominik Schiener\"",\""Liquid Democracy: True Democracy for the 21st Century\"")"",""(https://medium.com/@memetic007/liquid-democracy-9cf7a4cb7f,\""Jim Rutt\"",\""An Introduction to Liquid Democracy\"")"",""(https://en.wikipedia.org/wiki/Liquid_democracy,\""\"",\""Wikipedia - Liquid democracy\"")"",""(https://wiki.p2pfoundation.net/Liquid_Democracy,\""\"",\""Wiki P2P Foundation - Liquid democracy\"")"",""(https://www.ijcai.org/Proceedings/2019/0017.pdf,\""Ioannis Caragiannis and Evi Micha\"",\""A Contribution to the Critique of Liquid Democracy\"")"",""(https://media.consensys.net/liquid-democracy-and-emerging-governance-models-df8f3ce712af,\""\"",\""Liquid Democracy and Emerging Governance Models\"")"",""(https://demtech.chathamhouse.org/liquid-democracy-could-help-answer-europes-legitimacy-crisis/,\""Avital Balwit\"",\""Demtech - Liquid democracy could help answer Europe’s legitimacy crisis\"")"",""(https://www.researchgate.net/publication/280912971_Liquid_Democracy_Potentials_Problems_and_Perspectives,\""\"",\""Liquid Democracy: Potentials, Problems, and Perspectives\"")""}","{""(https://s3.amazonaws.com/participedia.prod/097adafd-c060-4ff1-bfda-5557733733a9,\""\"",\""Blain Cellars\"",\""Liquid Democracy\"")""}","{""(https://www.youtube.com/watch?v=fg0_Vhldz-8,\""\"",\""Liquid Democracy In Simple Terms\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"liquid-democracy","not","high","{}","both","{direct}","collaborate","open","{large}","{national}","{express}","{voting}","{}","no","very_high","{make,develop}","partial_content","{}"
