id,type,post_date,updated_date,location_name,city,province,country,country_best,city_best,approaches,method_types,tools_techniques_types,specific_methods_tools_techniques,primary_org_id,missing_org,missing_methods,missing_country
7918,case,2021-12-14 00:02:21.862222,2021-12-14 00:02:21.862222,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7931,case,2021-12-14 02:07:54.448842,2021-12-14 02:07:54.448842,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6076,case,2019-09-11 02:00:00,2021-07-29 00:00:00,,Kingston upon Thames,England,United Kingdom,United Kingdom,Kingston upon Thames,{consultation},{deliberative},"{facilitate,propose,inform}","{5507,4258,566,5309}",220.0,0,0,0
2197,case,2014-03-12 00:00:00,2021-06-30 17:30:02.923357,United States,,,United States,United States,United States,"{leadership,citizenship,civil}","{deliberative,community,collaborative}","{facilitate,inform,propose}",{},200.0,0,1,0
5997,case,2019-08-07 00:00:00,2021-04-07 00:00:00,,,Scotland,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},{facilitate},"{4258,560}",,1,0,0
4228,case,2015-05-18 00:00:00,2022-01-14 20:43:36.884692,Grandview-Woodland Neighborhood,Vancouver,British Columbia,Canada,Canada,Vancouver,{consultation},"{deliberative,planning}","{facilitate,recruit,plan}","{4258,5507,566,5309,560,688}",,1,0,0
79,case,2010-12-13 05:58:05,2019-02-02 00:19:50.643096,,Durban,,South Africa,South Africa,Durban,"{consultation,cogovernance}",{},{},{},,1,1,0
7875,case,2021-12-09 21:57:52.187735,2021-12-09 21:57:52.187735,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6864,case,2020-08-24 00:00:00,2021-03-17 00:00:00,,,Vorarlberg,Austria,Austria,Unknown,"{consultation,social}","{deliberative,planning}","{facilitate,propose,recruit}","{154,6227,184}",1146.0,0,0,0
6801,case,2020-08-04 00:00:00,2020-08-10 00:00:00,,Milano,Lombardia,Italy,Italy,Milano,"{citizenship,cogovernance,coproduction}","{community,experiential,informal_participation}","{collect,manage,plan}","{4777,529}",,1,0,0
5953,case,2019-07-08 00:00:00,2019-07-09 22:32:54.022092,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8537,case,2022-09-16 15:40:56.933812,2022-09-15 19:10:50.937,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5992,case,2019-06-09 00:00:00,2020-01-16 00:00:00,,Stuttgart,Baden-Württemberg,Germany,Germany,Stuttgart,"{research,social}",{research},"{collect,propose}","{733,4313}",,1,0,0
8249,case,2022-05-21 00:00:00,2022-05-27 11:20:46.090292,,Uster,Zurich,Switzerland,Switzerland,Uster,"{coproduction,social}",{deliberative},"{propose,inform,facilitate}",{},,1,1,0
7876,case,2021-12-09 22:16:05.333715,2021-12-09 22:16:05.333715,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8478,case,2022-09-08 07:31:51.758536,2022-09-08 07:31:51.758536,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5190,case,2018-02-02 00:00:00,2021-03-18 09:17:15.701986,,,,Kenya,Kenya,Unknown,{},{},{},{},,1,1,0
95,case,2011-06-09 10:08:51,2018-07-16 22:19:05.029884,,Ulaanbaatar,,Mongolia,Mongolia,Ulaanbaatar,{},{},{},{},,1,1,0
12473,case,2023-04-29 04:10:51.370419,2023-04-29 04:10:51.370419,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8479,case,2022-09-08 00:00:00,2022-09-08 13:37:35.444478,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7955,case,2021-12-23 10:45:50.812708,2022-03-30 21:20:12.107104,,,England,United Kingdom,United Kingdom,Unknown,{},{},{},{},,1,1,0
6893,case,2020-08-29 00:00:00,2020-11-03 00:00:00,,Perignano,Toscana,Italia,Italia,Perignano,"{civil,consultation}",{planning},"{plan,propose,inform}",{529},4371.0,0,0,0
7877,case,2021-12-09 22:17:29.555436,2021-12-09 22:17:29.555436,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5115,case,2017-11-10 00:00:00,2020-01-10 00:00:00,"Ontario, Canada",,Ontario,Canada,Canada,"Ontario, Canada",{consultation},"{public,deliberative}","{manage,propose,facilitate_decisionmaking}","{146,5179,4328,4939,733}",,1,0,0
5747,case,2019-04-09 14:47:40.983872,2019-11-22 03:57:32.828199,"Grove City, Ohio, USA",Grove City,,United States,United States,Grove City,"{civil,cogovernance,direct}",{},{},{},,1,1,0
7379,case,2021-04-13 00:00:00,2021-04-16 00:00:00,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,{consultation},{deliberative},{},{},,1,1,0
8481,case,2022-09-09 00:00:00,2022-09-10 15:31:48.555839,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7380,case,2021-04-15 00:00:00,2021-04-15 00:00:00,,,,France,France,Unknown,{},{deliberative},"{facilitate,inform,recruit}",{155},6808.0,0,0,0
5182,case,2018-02-01 00:54:51,2019-02-19 00:02:25.126632,Africa,,,,Unknown,Africa,{},{},{},{},,1,1,1
6132,case,2019-10-09 00:00:00,2019-10-09 00:10:45.568333,,,New York,United States,United States,Unknown,{},{participatory},{},"{4451,622}",,1,0,0
8480,case,2022-09-09 07:05:27.952615,2022-09-09 07:05:27.952615,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7002,case,2020-09-20 00:00:00,2021-01-28 00:00:00,,,England,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,propose}","{5179,566,560}",6967.0,0,0,0
4898,case,2017-04-25 04:49:33,2018-09-08 23:01:17.063699,,Haining,Zhejiang,China,China,Haining,{},{},{},{},,1,1,0
7637,case,2020-04-03 00:00:00,2021-07-28 00:00:00,,,Pennsylvania,United States,United States,Unknown,{},{evaluation},{inform},{5098},,1,0,0
7882,case,2021-12-13 22:08:14.517391,2021-12-13 22:08:14.517391,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5860,case,2019-06-13 00:00:00,2020-10-12 00:00:00,,Florencia,Caquetá,Colombia,Colombia,Florencia,{},"{community,collaborative,planning}",{propose},{},5862.0,0,1,0
5965,case,2019-07-11 00:00:00,2019-08-16 19:27:15.150055,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7884,case,2021-12-13 22:09:07.161034,2021-12-13 22:09:07.161034,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
644,case,2012-08-13 08:28:59,2017-06-26 14:18:09,"Grosseto, Castiglione della Pescaia, Scansano, Civitella, Roccastrada",,,Italy,Italy,"Grosseto, Castiglione della Pescaia, Scansano, Civitella, Roccastrada",{},{},{},{},,1,1,0
7261,case,2021-01-29 00:00:00,2021-02-14 00:00:00,,,,Belgium,Belgium,Unknown,{consultation},{deliberative},"{facilitate,propose,recruit}","{155,560}",,1,0,0
82,case,2011-03-04 00:00:00,2021-01-29 00:00:00,,Basque region,,Spain,Spain,Basque region,"{cogovernance,direct,leadership}",{internal},"{manage,facilitate_decisionmaking}","{4934,520,794}",,1,0,0
1263,case,2013-08-27 00:00:00,2021-04-12 00:00:00,"La Plata, Buenos Aires Province, Argentina",La Plata,,Argentina,Argentina,La Plata,{cogovernance},"{public,deliberative}","{manage,facilitate,facilitate_decisionmaking}","{146,5410}",1264.0,0,0,0
6459,case,2020-04-01 00:00:00,2020-04-03 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13455,case,2024-10-27 21:49:00.910014,2024-10-27 21:49:00.910014,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
515,case,2012-01-28 00:00:00,2019-08-29 19:18:44.42707,"Bucharest, Romania",Bucharest,,Romania,Romania,Bucharest,"{advocacy,protest,social}","{protest,informal_participation,community}","{inform,recruit}","{622,4426,4601,5083}",,1,0,0
7883,case,2021-12-13 22:09:02.573019,2021-12-13 22:09:02.573019,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7895,case,2021-12-13 22:24:27.373748,2021-12-13 22:24:27.373748,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13438,case,2024-10-09 17:43:14.995,2024-10-09 17:43:14.995,,Cape Town,Western Cape,South Africa,South Africa,Cape Town,{},{},{},{},,1,1,0
7914,case,2021-12-13 23:59:12.535383,2021-12-13 23:59:12.535383,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6104,case,2019-09-29 00:00:00,2020-07-29 00:00:00,,Croydon,England,United Kingdom,United Kingdom,Croydon,{consultation},{deliberative},{},{4258},,1,0,0
6240,case,2019-11-01 00:00:00,2020-06-03 00:00:00,,Dagenham,England,United Kingdom,United Kingdom,Dagenham,{cogovernance},"{deliberative,public,participantled}","{facilitate,recruit,inform}","{560,5507,6095,635,4537}",,1,0,0
12472,case,2023-04-29 04:10:50.144703,2023-04-29 04:10:50.144703,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7897,case,2021-12-13 22:26:25.321652,2021-12-13 22:26:25.321652,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7887,case,2021-12-13 22:15:44.048428,2021-12-13 22:15:44.048428,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1250,case,2013-08-13 07:25:59,2017-11-19 13:07:09,,,British Columbia,Canada,Canada,Unknown,{},{},{},{},,1,1,0
13361,case,2024-07-30 00:00:00,2024-10-29 17:47:43.753321,,New York,New York,United States,United States,New York,{},{},{},{},,1,1,0
12493,case,2023-05-02 08:19:19.910299,2023-05-02 08:19:19.910299,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5543,case,2018-12-06 00:00:00,2019-12-16 00:00:00,,Sheffield,England,United Kingdom,United Kingdom,Sheffield,"{research,consultation}",{},{},{},,1,1,0
6020,case,2019-08-14 00:00:00,2020-11-19 00:00:00,,Burnaby,British Columbia,Canada,Canada,Burnaby,{},"{deliberative,collaborative}","{collect,facilitate,propose}","{565,5179,4328,560}",1260.0,0,0,0
7896,case,2021-12-13 22:26:15.579159,2021-12-13 22:26:15.579159,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7889,case,2021-12-13 22:18:07.946941,2021-12-13 22:18:07.946941,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6624,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7892,case,2021-12-13 22:21:11.055429,2021-12-13 22:21:11.055429,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7262,case,2021-01-29 00:00:00,2021-02-14 00:00:00,,,,Belgium,Belgium,Unknown,{coproduction_form},{deliberative},"{facilitate,recruit,propose}","{560,4777}",,1,0,0
7920,case,2021-12-14 00:03:23.819217,2021-12-14 00:03:23.819217,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7170,case,2020-12-04 00:00:00,2020-12-04 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7908,case,2021-12-13 22:48:28.74891,2021-12-13 22:48:28.74891,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8361,case,2022-07-12 00:00:00,2024-10-29 19:10:52.19605,,Lahti,,Finland,Finland,Lahti,{},{public},"{propose,manage,collect}",{},,1,1,0
8532,case,2022-09-13 06:00:13.091489,2022-09-13 06:00:13.091489,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5286,case,2018-05-18 00:00:00,2019-07-04 16:27:16.348049,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6435,case,2020-03-21 00:00:00,2020-04-15 21:53:00.9915,,,,,Unknown,Unknown,{},{collaborative},{inform},{183},,1,0,1
7890,case,2021-12-13 22:20:07.46667,2021-12-13 22:20:07.46667,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7254,case,2021-01-28 00:00:00,2021-02-12 00:00:00,,Brussels,Brussels,Belgium,Belgium,Brussels,{consultation},{deliberative},"{recruit,collect,facilitate}",{560},,1,0,0
7893,case,2021-12-13 22:22:18.007704,2021-12-13 22:22:18.007704,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8536,case,,2022-09-15 19:05:00.894,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5281,case,2018-04-21 01:52:35.423082,2019-03-16 07:24:25.045504,"Los Angeles, CA, United States",Los Angeles,,United States,United States,Los Angeles,"{research,consultation,citizenship}",{},{},{},,1,1,0
13456,case,2024-10-30 00:17:17.957144,2024-10-30 00:17:17.957144,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7901,case,2021-12-13 22:34:19.989116,2021-12-13 22:34:19.989116,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7916,case,2021-12-14 00:00:45.909451,2021-12-14 00:00:45.909451,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7915,case,2021-12-14 00:00:25.871555,2021-12-14 00:00:25.871555,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6349,case,2020-01-20 00:00:00,2020-01-20 00:00:00,,New York,New York,United States,United States,New York,{},{},{},{},,1,1,0
5131,case,2017-11-16 05:55:40,2018-08-08 22:45:03.386907,Brazil,,,Brazil,Brazil,Brazil,{},{},{},{},,1,1,0
6577,case,2020-05-20 00:00:00,2020-06-11 00:00:00,,,,South Africa,South Africa,Unknown,"{consultation,research,social}","{collaborative,community,deliberative}","{plan,facilitate}","{5016,4777}",6592.0,0,0,0
13119,case,2024-02-06 01:32:02.607,2024-02-06 01:32:02.607,,Atlanta,Georgia,United States,United States,Atlanta,{research},"{participatory,community}",{},{},,1,1,0
8245,case,2022-05-20 00:00:00,2022-07-25 15:20:33.637431,,,,,Unknown,Unknown,"{civil,leadership}",{deliberative},"{facilitate,recruit,propose}",{},6808.0,0,1,1
6038,case,2019-08-23 00:00:00,2019-08-23 17:32:38.829142,,,,Ukraine,Ukraine,Unknown,"{civil,leadership,social}",{},{},{},,1,1,0
7277,case,2021-03-04 00:00:00,2021-03-04 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7894,case,2021-12-13 22:23:16.604799,2021-12-13 22:23:16.604799,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7900,case,2021-12-13 22:32:51.349861,2021-12-13 22:32:51.349861,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6830,case,2020-08-09 00:00:00,2021-02-04 00:00:00,,Cattolica,Emilia-Romagna,Italia,Italia,Cattolica,"{cogovernance,citizenship}","{collaborative,deliberative}","{collect,facilitate}","{4777,4827}",,1,0,0
7299,case,2021-03-15 00:00:00,2021-03-15 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5471,case,2018-10-10 00:00:00,2019-07-04 16:46:09.40934,,,,United Kingdom,United Kingdom,Unknown,{},{},{},{},,1,1,0
7258,case,2021-01-29 00:00:00,2021-02-14 00:00:00,,,,Belgium,Belgium,Unknown,{},{deliberative},{collect},{147},,1,0,0
6626,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7902,case,2021-12-13 22:36:28.715273,2021-12-13 22:36:28.715273,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7302,case,2021-03-15 00:00:00,2021-03-15 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5303,case,2018-06-11 19:04:10.701009,2019-03-17 01:30:43.025192,"Calgary, AB, Canada",Calgary,,Canada,Canada,Calgary,"{research,consultation}",{},{},{},,1,1,0
1130,case,2013-06-27 19:48:09,2017-07-14 15:16:52,,,,India,India,Unknown,{},{},{},{},,1,1,0
7129,case,2020-10-27 00:00:00,2020-11-28 00:00:00,,,,Bolivien,Bolivien,Unknown,{independent},{},{propose},"{183,4328}",,1,0,0
12221,case,2023-01-23 13:54:32.918648,2023-01-23 13:54:32.918648,,Vancouver,British Columbia,Canada,Canada,Vancouver,{},{},{},{},,1,1,0
8549,case,2022-09-17 00:00:00,2022-09-19 16:25:31.600579,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7268,case,2021-02-11 00:00:00,2021-02-12 00:00:00,,Cape Town,Western Cape,South Africa,South Africa,Cape Town,{},{},{},{},,1,1,0
7297,case,2021-03-15 00:00:00,2021-03-15 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
4548,case,2016-08-21 00:00:00,2019-07-27 14:43:14.84028,,,,Pakistan,Pakistan,Unknown,{},{},{},{},,1,1,0
5561,case,2018-12-07 00:00:00,2020-04-10 00:00:00,,Taizhou,Zhejiang,China,China,Taizhou,{research},{},{},{},,1,1,0
7957,case,2021-12-24 00:00:00,2021-12-27 17:15:56.751262,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7934,case,2021-12-14 03:28:35.071661,2021-12-14 03:28:35.071661,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7933,case,2021-12-14 03:28:28.657648,2021-12-14 03:28:28.657648,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13160,case,2024-03-05 02:38:46.73501,2024-03-05 02:55:16.179055,,,Tamil Nadu,India,India,Unknown,"{consultation,coproduction}",{deliberative},{facilitate},{4258},,1,0,0
6552,case,2020-05-15 00:00:00,2020-05-24 00:00:00,,,,United States,United States,Unknown,{consultation},{deliberative},"{facilitate_decisionmaking,facilitate,recruit}",{6507},,1,0,0
7278,case,2021-03-04 00:00:00,2021-03-04 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6628,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7636,case,2020-04-03 00:00:00,2021-07-28 00:00:00,,,Tennessee,United States,United States,Unknown,{evaluation},"{evaluation,community}",{inform},{5098},,1,0,0
7269,case,2021-02-12 00:00:00,2021-02-15 00:00:00,,,,Belgium,Belgium,Unknown,{consultation},{deliberative},"{propose,recruit,collect}","{560,5507}",,1,0,0
6618,case,2020-06-21 00:00:00,2020-06-21 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12734,case,2023-08-03 00:16:38.348023,2023-08-03 00:16:38.348023,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8242,case,2022-05-19 00:00:00,2022-07-11 13:43:08.834908,,,Baden-Württemberg,Germany,Germany,Unknown,"{research,informal_engagement,consultation}","{deliberative,informal,research}","{collect,recruit,propose}",{},,1,1,0
7899,case,2021-12-13 22:29:14.126737,2021-12-13 22:29:14.126737,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6631,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8486,case,2022-09-10 04:34:08.586166,2022-09-10 04:34:08.586166,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6431,case,2020-03-19 00:00:00,2020-08-19 00:00:00,,,,,Unknown,Unknown,"{civil,independent,social}",{participatory},{},{},,1,1,1
6853,case,2020-08-20 00:00:00,2021-01-23 00:00:00,,Suomi,,Finland,Finland,Suomi,{},"{informal_participation,community}",{collect},{},,1,1,0
5375,case,2018-07-03 00:00:00,2020-02-28 00:00:00,South Africa,,,South Africa,South Africa,South Africa,"{citizenship,leadership}",{},{},{},,1,1,0
7912,case,2021-12-13 23:47:43.178703,2021-12-13 23:47:43.178703,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7183,case,2020-12-14 00:00:00,2021-02-12 13:26:53.356372,,Brussels,Brussels,Belgium,Belgium,Brussels,{},{deliberative},"{propose,facilitate}",{4777},,1,0,0
6503,case,2020-05-08 00:00:00,2020-05-08 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7407,case,2021-05-03 18:20:12.524,2021-05-03 00:00:00,,Eupen,Wallonie,Belgique,Belgique,Eupen,{cogovernance},{deliberative},"{facilitate,propose,recruit}",{155},,1,0,0
12374,case,2023-05-02 21:42:14.535,2023-05-02 21:42:14.535,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6869,case,2020-08-24 00:00:00,2020-08-26 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
461,case,2011-12-31 09:00:22,2017-06-20 08:39:50,,Chicago,Illinois,United States,United States,Chicago,{},{},{},{},,1,1,0
6326,case,2019-12-09 00:00:00,2020-06-14 00:00:00,,Ottawa,Ontario,Canada,Canada,Ottawa,{},{},{},{},,1,1,0
7006,case,2020-09-22 00:00:00,2021-02-27 00:00:00,,Bucharest,Bucharest,Romania,Romania,Bucharest,"{leadership,cogovernance,independent}","{longterm,community,planning}","{legislation,facilitate_decisionmaking,collect}","{191,4345,5083,5368,4935,5509,150,622}",,1,0,0
6554,case,2020-05-17 00:00:00,2020-05-22 00:00:00,,Abuja,Federal Capital Territory,Nigeria,Nigeria,Abuja,"{citizenship,cogovernance,leadership}","{collaborative,public_meetings,community}","{facilitate,recruit,collect}","{4451,4345}",5790.0,0,0,0
475,case,2012-01-10 03:12:03,2017-06-20 14:22:22,,Auckland,,New Zealand,New Zealand,Auckland,{},{},{},{},,1,1,0
8483,case,2022-09-09 17:06:36.767339,2022-09-09 14:30:15.883,,,,Tunisia,Tunisia,Unknown,"{citizenship,social,civil}","{public_meetings,research}","{inform,propose,facilitate}",{},,1,1,0
7917,case,2021-12-14 00:00:54.706554,2021-12-14 00:00:54.706554,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8241,case,2022-05-19 00:00:00,2022-07-11 17:34:26.077713,,Berlin,Berlin,Germany,Germany,Berlin,"{research,informal_engagement,consultation}","{participantled,research,informal}","{facilitate,collect,recruit}",{},,1,1,0
6339,case,2019-12-23 00:00:00,2020-01-16 00:00:00,,Seoul,Seoul,South Korea,South Korea,Seoul,"{consultation,research}","{deliberative,public}",{collect},{560},,1,0,0
6575,case,2020-04-16 00:00:00,2020-06-11 00:00:00,,Mpumalanga,KwaZulu-Natal,South Africa,South Africa,Mpumalanga,"{research,social}","{collaborative,community,research}","{facilitate,propose}",{5179},6592.0,0,0,0
4975,case,2017-07-27 11:17:20,2018-08-05 22:25:31.099133,,,,Ghana,Ghana,Unknown,{},{},{},{},,1,1,0
7263,case,2021-01-29 00:00:00,2021-02-14 00:00:00,,Grez-Doiceau,Wallonia,Belgium,Belgium,Grez-Doiceau,"{citizenship,civil}","{community,deliberative}","{propose,facilitate}","{560,5086}",,1,0,0
8487,case,2022-09-10 00:00:00,2022-09-10 15:29:58.903001,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7921,case,2021-12-14 00:03:30.402073,2021-12-14 00:03:30.402073,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7907,case,2021-12-13 22:44:31.783007,2021-12-13 22:44:31.783007,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7635,case,2020-04-03 00:00:00,2021-07-28 00:00:00,,Baltimore,Maryland,United States,United States,Baltimore,{},{},{inform},{5098},,1,0,0
5833,case,2019-06-09 00:00:00,2019-06-11 16:53:18.581174,,,,Brasil,Brasil,Unknown,{},{},{},{},,1,1,0
8240,case,2022-05-19 00:00:00,2022-05-24 15:28:35.139077,,Berlin,Berlin,Germany,Germany,Berlin,{},{},{},{},,1,1,0
68,case,2010-12-07 05:56:24,2019-01-31 16:18:43.544113,European Union,,,,Unknown,European Union,{},{},{},{},,1,1,1
5836,case,2019-06-10 00:00:00,2020-02-28 00:00:00,,Genadendal,Western Cape,South Africa,South Africa,Genadendal,"{research,evaluation,independent}","{participatory,evaluation,research}","{collect,recruit}","{5179,4777,6410,6411}",4356.0,0,0,0
8530,case,2022-09-13 04:36:43.371589,2022-09-13 04:36:43.371589,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8489,case,2022-09-10 00:00:00,2022-09-10 15:28:36.035641,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8531,case,2022-09-13 00:00:00,2022-09-13 15:54:20.374937,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7924,case,2021-12-14 00:15:13.090782,2021-12-14 00:15:13.090782,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5989,case,2019-08-05 00:00:00,2019-08-16 18:47:22.575928,,,,Tanzania,Tanzania,Unknown,"{civil,leadership,social}","{community,experiential,informal_participation}","{facilitate,inform}",{4324},,1,0,0
1353,case,2013-09-28 00:00:00,2020-05-24 00:00:00,United States,,,United States,United States,United States,{consultation},"{research,deliberative,planning}","{facilitate,inform}",{6507},6541.0,0,0,0
12129,case,2022-12-01 14:18:30.309231,2022-12-01 14:18:30.309231,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12222,case,2023-01-24 09:32:33.916633,2023-01-24 09:32:33.916633,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
